2025-03-30 07:08:01,667 - __main__ - INFO - Loading data...
2025-03-30 07:08:06,889 - __main__ - INFO - Loaded data from /app/nse/ml/output_19_01_2025_2: X shape=(2322432, 10), y shape=(2322432, 4)
[I 2025-03-30 07:13:31,173] Trial 17 finished with value: 0.320240623528734 and parameters: {'learning_rate': 0.014816774587349337, 'depth': 11, 'l2_leaf_reg': 0.45237752721427016, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:13:32,754] Trial 18 finished with value: 0.465563788104894 and parameters: {'learning_rate': 0.017917740353542294, 'depth': 3, 'l2_leaf_reg': 2.7995778942567258, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:13:40,231] Trial 19 finished with value: 0.32432855911097935 and parameters: {'learning_rate': 0.013201218295406473, 'depth': 12, 'l2_leaf_reg': 0.8407474446687565, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:13:56,411] Trial 20 finished with value: 0.3365295410130504 and parameters: {'learning_rate': 0.007295004967123158, 'depth': 15, 'l2_leaf_reg': 2.3402577078964852, 'min_child_samples': 16}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:14:27,011] Trial 21 finished with value: 0.32099148084630824 and parameters: {'learning_rate': 0.0061194646169059, 'depth': 15, 'l2_leaf_reg': 0.029436759476698385, 'min_child_samples': 16}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:15:18,263] Trial 22 finished with value: 0.316917230957079 and parameters: {'learning_rate': 0.008268066623485306, 'depth': 16, 'l2_leaf_reg': 0.25894277744984073, 'min_child_samples': 16}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:15:34,416] Trial 23 finished with value: 0.32255726296146037 and parameters: {'learning_rate': 0.019667799925709856, 'depth': 14, 'l2_leaf_reg': 0.8987959293774699, 'min_child_samples': 16}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:15:51,758] Trial 24 finished with value: 0.3139307409080484 and parameters: {'learning_rate': 0.016795950258837955, 'depth': 14, 'l2_leaf_reg': 0.33431947738486995, 'min_child_samples': 4}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:15:59,299] Trial 25 finished with value: 0.31342216599521056 and parameters: {'learning_rate': 0.016974670835857738, 'depth': 12, 'l2_leaf_reg': 0.3156030079239754, 'min_child_samples': 4}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:16:06,679] Trial 26 finished with value: 0.3227861798024794 and parameters: {'learning_rate': 0.013982640844097807, 'depth': 12, 'l2_leaf_reg': 0.7938948060894608, 'min_child_samples': 4}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:16:12,496] Trial 27 finished with value: 0.313196538280997 and parameters: {'learning_rate': 0.017696422417118447, 'depth': 11, 'l2_leaf_reg': 0.2437306536680405, 'min_child_samples': 4}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:16:15,157] Trial 28 finished with value: 0.39203589110222564 and parameters: {'learning_rate': 0.01834854251223817, 'depth': 4, 'l2_leaf_reg': 0.192824177297287, 'min_child_samples': 4}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:16:19,029] Trial 29 finished with value: 0.3410303886768868 and parameters: {'learning_rate': 0.019944057973147165, 'depth': 8, 'l2_leaf_reg': 0.9960651404114629, 'min_child_samples': 4}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:16:24,713] Trial 30 finished with value: 0.32347811861976933 and parameters: {'learning_rate': 0.012832065551778269, 'depth': 11, 'l2_leaf_reg': 0.5114654018460731, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:16:32,402] Trial 31 finished with value: 0.31507561559232294 and parameters: {'learning_rate': 0.016798469280368464, 'depth': 12, 'l2_leaf_reg': 0.3459427870110988, 'min_child_samples': 4}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:16:38,088] Trial 32 finished with value: 0.312729696994724 and parameters: {'learning_rate': 0.017646816919539104, 'depth': 11, 'l2_leaf_reg': 0.17296285274783085, 'min_child_samples': 4}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:16:42,987] Trial 33 finished with value: 0.3153725038603856 and parameters: {'learning_rate': 0.018505925773728553, 'depth': 10, 'l2_leaf_reg': 0.11282868620427111, 'min_child_samples': 4}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:16:46,082] Trial 34 finished with value: 0.35898713566422336 and parameters: {'learning_rate': 0.017625634901572533, 'depth': 7, 'l2_leaf_reg': 1.5407874144594818, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:16:50,389] Trial 35 finished with value: 0.3270906380716159 and parameters: {'learning_rate': 0.018899922914898372, 'depth': 9, 'l2_leaf_reg': 0.4294087050638264, 'min_child_samples': 4}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:16:56,277] Trial 36 finished with value: 0.32305638870327746 and parameters: {'learning_rate': 0.015613679132534355, 'depth': 11, 'l2_leaf_reg': 0.6832275622899996, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:17:13,746] Trial 37 finished with value: 0.3081900464391615 and parameters: {'learning_rate': 0.014392664393392148, 'depth': 14, 'l2_leaf_reg': 0.14968724220489124, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:17:44,709] Trial 38 finished with value: 0.31962602552702146 and parameters: {'learning_rate': 0.014082211489277817, 'depth': 15, 'l2_leaf_reg': 0.00033348555327022966, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:17:58,068] Trial 39 finished with value: 0.33333163687615514 and parameters: {'learning_rate': 0.010131799471248747, 'depth': 14, 'l2_leaf_reg': 2.126888857375092, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:18:54,352] Trial 40 finished with value: 0.31235812496483384 and parameters: {'learning_rate': 0.012037664691669338, 'depth': 16, 'l2_leaf_reg': 0.14448857379838487, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:19:49,963] Trial 41 finished with value: 0.31568081092054023 and parameters: {'learning_rate': 0.011316972987987478, 'depth': 16, 'l2_leaf_reg': 0.1865005825658478, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:20:39,480] Trial 42 finished with value: 0.3194000468941787 and parameters: {'learning_rate': 0.013062348818637425, 'depth': 16, 'l2_leaf_reg': 0.43608699864636846, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:21:09,657] Trial 43 finished with value: 0.31296859087855966 and parameters: {'learning_rate': 0.01202145863215965, 'depth': 15, 'l2_leaf_reg': 0.19575019182679337, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:21:20,254] Trial 44 finished with value: 0.31221726615228795 and parameters: {'learning_rate': 0.009214237185611016, 'depth': 13, 'l2_leaf_reg': 0.1259641526402754, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:21:30,349] Trial 45 finished with value: 0.32227538046774146 and parameters: {'learning_rate': 0.009482996128307546, 'depth': 13, 'l2_leaf_reg': 0.5495181124378342, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:21:39,137] Trial 46 finished with value: 0.34626608133843634 and parameters: {'learning_rate': 0.005244585185446548, 'depth': 14, 'l2_leaf_reg': 2.9982384233857826, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:22:21,600] Trial 47 finished with value: 0.32562957724157016 and parameters: {'learning_rate': 0.009770617850075946, 'depth': 16, 'l2_leaf_reg': 0.7280428531685343, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:22:30,968] Trial 48 finished with value: 0.32794757187297685 and parameters: {'learning_rate': 0.008873959951317678, 'depth': 13, 'l2_leaf_reg': 1.1368518166280137, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:22:59,596] Trial 49 finished with value: 0.31821242903118985 and parameters: {'learning_rate': 0.01215040006157248, 'depth': 15, 'l2_leaf_reg': 0.3854966536552332, 'min_child_samples': 8}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:23:56,435] Trial 50 finished with value: 0.3101618502429212 and parameters: {'learning_rate': 0.010427661231173804, 'depth': 16, 'l2_leaf_reg': 0.10358859719968919, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:24:53,469] Trial 51 finished with value: 0.3097667390059508 and parameters: {'learning_rate': 0.0102865861161229, 'depth': 16, 'l2_leaf_reg': 0.09346890071787595, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:25:24,203] Trial 52 finished with value: 0.3110087627081288 and parameters: {'learning_rate': 0.010532265720249658, 'depth': 15, 'l2_leaf_reg': 0.046896067306740286, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:25:55,123] Trial 53 finished with value: 0.3150403158921913 and parameters: {'learning_rate': 0.010877403982803775, 'depth': 15, 'l2_leaf_reg': 0.0267395888522525, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:26:35,560] Trial 54 finished with value: 0.3255494039567708 and parameters: {'learning_rate': 0.007398904415617604, 'depth': 16, 'l2_leaf_reg': 0.5439492861907502, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:26:52,602] Trial 55 finished with value: 0.3127979105082641 and parameters: {'learning_rate': 0.01429152281744531, 'depth': 14, 'l2_leaf_reg': 0.300420784117365, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:27:23,104] Trial 56 finished with value: 0.30912474570543697 and parameters: {'learning_rate': 0.010300497297201361, 'depth': 15, 'l2_leaf_reg': 0.08404910195941392, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:27:33,736] Trial 57 finished with value: 0.34257141341351216 and parameters: {'learning_rate': 0.004652009059200983, 'depth': 14, 'l2_leaf_reg': 1.6645763846353012, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:28:19,039] Trial 58 finished with value: 0.32200113435793926 and parameters: {'learning_rate': 0.008395171987361918, 'depth': 16, 'l2_leaf_reg': 0.44186237676923024, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:28:48,677] Trial 59 finished with value: 0.3135087337760281 and parameters: {'learning_rate': 0.019279442277921815, 'depth': 15, 'l2_leaf_reg': 0.2967194173725146, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:29:30,537] Trial 60 finished with value: 0.32631652948953294 and parameters: {'learning_rate': 0.011257267483164165, 'depth': 16, 'l2_leaf_reg': 0.9969950927498442, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:29:31,649] Trial 61 finished with value: 0.4992952626640589 and parameters: {'learning_rate': 0.010335730165005162, 'depth': 1, 'l2_leaf_reg': 0.09177161944446317, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:30:02,668] Trial 62 finished with value: 0.3210090817854674 and parameters: {'learning_rate': 0.010343576351121125, 'depth': 15, 'l2_leaf_reg': 0.002540364874228207, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:30:19,438] Trial 63 finished with value: 0.3161769508047978 and parameters: {'learning_rate': 0.00786160119168054, 'depth': 14, 'l2_leaf_reg': 0.2440753898452488, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:30:50,165] Trial 64 finished with value: 0.30554368578823454 and parameters: {'learning_rate': 0.012402601847973522, 'depth': 15, 'l2_leaf_reg': 0.09348959120990956, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:30:52,609] Trial 65 finished with value: 0.38077060692121956 and parameters: {'learning_rate': 0.012814433317709486, 'depth': 5, 'l2_leaf_reg': 0.1259055897469814, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:31:42,018] Trial 66 finished with value: 0.320550211052569 and parameters: {'learning_rate': 0.01588886333389691, 'depth': 16, 'l2_leaf_reg': 0.6062799425371753, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:32:11,166] Trial 67 finished with value: 0.31620110487503195 and parameters: {'learning_rate': 0.015091579172917988, 'depth': 15, 'l2_leaf_reg': 0.3547819299411124, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:32:25,557] Trial 68 finished with value: 0.3298683624233706 and parameters: {'learning_rate': 0.011623008115662479, 'depth': 14, 'l2_leaf_reg': 1.369082167929138, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:32:55,667] Trial 69 finished with value: 0.3103885726419387 and parameters: {'learning_rate': 0.016450224700537013, 'depth': 15, 'l2_leaf_reg': 0.25401549469361373, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:33:45,113] Trial 70 finished with value: 0.3196255948221804 and parameters: {'learning_rate': 0.013525451333558876, 'depth': 16, 'l2_leaf_reg': 0.47026084128643253, 'min_child_samples': 32}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:34:15,255] Trial 71 finished with value: 0.310316815053719 and parameters: {'learning_rate': 0.016646143214936394, 'depth': 15, 'l2_leaf_reg': 0.21394216280338463, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:34:26,018] Trial 72 finished with value: 0.3055800300003846 and parameters: {'learning_rate': 0.01907359363290184, 'depth': 13, 'l2_leaf_reg': 0.10759750227151019, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:34:37,003] Trial 73 finished with value: 0.3046331738340212 and parameters: {'learning_rate': 0.018688030899782625, 'depth': 13, 'l2_leaf_reg': 0.08710140090054863, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:34:42,321] Trial 74 finished with value: 0.3133287861911832 and parameters: {'learning_rate': 0.019441717735688376, 'depth': 12, 'l2_leaf_reg': 0.0970972567054478, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:34:53,174] Trial 75 finished with value: 0.31315512234839055 and parameters: {'learning_rate': 0.018783307129183184, 'depth': 13, 'l2_leaf_reg': 0.3755143647724898, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:35:00,073] Trial 76 finished with value: 0.33106993421868774 and parameters: {'learning_rate': 0.01827466116024771, 'depth': 12, 'l2_leaf_reg': 2.4237180846538124, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:35:17,715] Trial 77 finished with value: 0.30774629852584123 and parameters: {'learning_rate': 0.017306065089909606, 'depth': 14, 'l2_leaf_reg': 0.18240628695349637, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:35:28,492] Trial 78 finished with value: 0.30656391967762653 and parameters: {'learning_rate': 0.01741670745798971, 'depth': 13, 'l2_leaf_reg': 0.19120344031411557, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:35:39,400] Trial 79 finished with value: 0.30788173723093 and parameters: {'learning_rate': 0.01737482544940503, 'depth': 13, 'l2_leaf_reg': 0.19653497358275784, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:35:49,986] Trial 80 finished with value: 0.3119364422989718 and parameters: {'learning_rate': 0.017278183158539583, 'depth': 13, 'l2_leaf_reg': 0.26863934832443237, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:36:00,703] Trial 81 finished with value: 0.3075224904015552 and parameters: {'learning_rate': 0.019991729038488965, 'depth': 13, 'l2_leaf_reg': 0.17157771815277606, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:36:11,811] Trial 82 finished with value: 0.30677932347827347 and parameters: {'learning_rate': 0.019988372832969514, 'depth': 13, 'l2_leaf_reg': 0.17495671114613082, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:36:19,132] Trial 83 finished with value: 0.31404848094067683 and parameters: {'learning_rate': 0.019235897927364385, 'depth': 12, 'l2_leaf_reg': 0.3331281927857107, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:36:23,906] Trial 84 finished with value: 0.30745980038959436 and parameters: {'learning_rate': 0.01972485190044525, 'depth': 10, 'l2_leaf_reg': 0.01429288751790736, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:36:27,844] Trial 85 finished with value: 0.3193268126687095 and parameters: {'learning_rate': 0.018109361080987978, 'depth': 9, 'l2_leaf_reg': 0.008573477502723123, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:36:32,749] Trial 86 finished with value: 0.31804444992570713 and parameters: {'learning_rate': 0.019886562232404228, 'depth': 10, 'l2_leaf_reg': 0.2774590231085715, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:36:38,541] Trial 87 finished with value: 0.31716750489918594 and parameters: {'learning_rate': 0.018994392714571692, 'depth': 11, 'l2_leaf_reg': 0.40037805753837663, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:36:49,636] Trial 88 finished with value: 0.3123685977793452 and parameters: {'learning_rate': 0.019872307142352774, 'depth': 13, 'l2_leaf_reg': 0.4866629696223978, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:36:56,979] Trial 89 finished with value: 0.30693450256744276 and parameters: {'learning_rate': 0.018559561218086624, 'depth': 12, 'l2_leaf_reg': 0.1485745960723902, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:37:02,644] Trial 90 finished with value: 0.31047518001361823 and parameters: {'learning_rate': 0.018771038392782588, 'depth': 12, 'l2_leaf_reg': 0.06644158009980868, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:37:07,128] Trial 91 finished with value: 0.31889769448234717 and parameters: {'learning_rate': 0.01942598480222257, 'depth': 11, 'l2_leaf_reg': 0.18687499350213815, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:37:18,378] Trial 92 finished with value: 0.3068779461524658 and parameters: {'learning_rate': 0.018484540432965057, 'depth': 13, 'l2_leaf_reg': 0.15180232602673513, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:37:22,498] Trial 93 finished with value: 0.3181698951181956 and parameters: {'learning_rate': 0.017855647332514622, 'depth': 9, 'l2_leaf_reg': 0.003874345279922548, 'min_child_samples': 16}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:37:25,947] Trial 94 finished with value: 0.34928695166164064 and parameters: {'learning_rate': 0.018477323825884392, 'depth': 8, 'l2_leaf_reg': 1.9410180065191938, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:37:31,586] Trial 95 finished with value: 0.3131226747681134 and parameters: {'learning_rate': 0.01899112129363962, 'depth': 12, 'l2_leaf_reg': 0.13112696086501943, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:37:39,091] Trial 96 finished with value: 0.3116043162834052 and parameters: {'learning_rate': 0.01797346393358479, 'depth': 12, 'l2_leaf_reg': 0.2615939914015195, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:37:43,901] Trial 97 finished with value: 0.31748837926049794 and parameters: {'learning_rate': 0.01952900272453543, 'depth': 10, 'l2_leaf_reg': 0.3280577737170285, 'min_child_samples': 1}. Best is trial 12 with value: 0.3045251357092566.
[I 2025-03-30 07:38:01,454] Trial 98 finished with value: 0.30373741846633245 and parameters: {'learning_rate': 0.01846486141193831, 'depth': 14, 'l2_leaf_reg': 0.06790560573108782, 'min_child_samples': 1}. Best is trial 98 with value: 0.30373741846633245.
[I 2025-03-30 07:38:18,782] Trial 99 finished with value: 0.3043801991442199 and parameters: {'learning_rate': 0.018577896444275425, 'depth': 14, 'l2_leaf_reg': 0.07008482286448742, 'min_child_samples': 1}. Best is trial 98 with value: 0.30373741846633245.
[I 2025-03-30 07:38:35,974] Trial 100 finished with value: 0.3039221929315444 and parameters: {'learning_rate': 0.016389885202562408, 'depth': 14, 'l2_leaf_reg': 0.06826157588160979, 'min_child_samples': 1}. Best is trial 98 with value: 0.30373741846633245.
[I 2025-03-30 07:38:53,284] Trial 101 finished with value: 0.3047884442115642 and parameters: {'learning_rate': 0.01625654979472836, 'depth': 14, 'l2_leaf_reg': 0.08121894924558393, 'min_child_samples': 1}. Best is trial 98 with value: 0.30373741846633245.
[I 2025-03-30 07:39:10,749] Trial 102 finished with value: 0.3062142340479909 and parameters: {'learning_rate': 0.01622880676930379, 'depth': 14, 'l2_leaf_reg': 0.08549329126847088, 'min_child_samples': 1}. Best is trial 98 with value: 0.30373741846633245.
[I 2025-03-30 07:39:28,106] Trial 103 finished with value: 0.3039526861967065 and parameters: {'learning_rate': 0.016479226600377844, 'depth': 14, 'l2_leaf_reg': 0.07765128535668873, 'min_child_samples': 1}. Best is trial 98 with value: 0.30373741846633245.
[I 2025-03-30 07:39:45,461] Trial 104 finished with value: 0.30491178155679766 and parameters: {'learning_rate': 0.016055291504056015, 'depth': 14, 'l2_leaf_reg': 0.07006235278388336, 'min_child_samples': 1}. Best is trial 98 with value: 0.30373741846633245.
[I 2025-03-30 07:40:02,897] Trial 105 finished with value: 0.30397451893699107 and parameters: {'learning_rate': 0.016927319642712813, 'depth': 14, 'l2_leaf_reg': 0.05853607560683034, 'min_child_samples': 16}. Best is trial 98 with value: 0.30373741846633245.
